record_id	kind	field	type	value	catalog_id	ref_record_id
setup_0038	door	base.floor_color	s32	4095		
setup_0038	door	base.geo_count	s32	0		
setup_0038	door	door.maxfrac	f32	8.72434411e-41		
setup_0038	door	door.perimfrac	f32	9.18354962e-41		
setup_0038	door	door.accel	f32	4.59163468e-41		
setup_0038	door	door.decel	f32	1.1479437e-40		
setup_0038	door	door.maxspeed	f32	2.29532688e-42		
setup_0038	door	door.doorflags	s32	4		
setup_0038	door	door.doortype	s32	0		
setup_0038	door	door.key_flags	u32_hex	0x00000000		
setup_0038	door	door.autoclosetime	s32	900		
setup_0038	door	door.frac	f32	0		
setup_0038	door	door.fracspeed	f32	0		
setup_0038	door	door.mode	s32	0		
setup_0038	door	door.glasshits	s32	0		
setup_0038	door	door.fadealpha	s32	0		
setup_0038	door	door.xludist	s32	0		
setup_0038	door	door.opadist	s32	0		
setup_0038	door	door.start_position.x	f32	0		
setup_0038	door	door.start_position.y	f32	0		
setup_0038	door	door.start_position.z	f32	0		
setup_0038	door	door.matrix[0][0]	f32	0		
setup_0038	door	door.matrix[0][1]	f32	0		
setup_0038	door	door.matrix[0][2]	f32	0		
setup_0038	door	door.matrix[1][0]	f32	0		
setup_0038	door	door.matrix[1][1]	f32	0		
setup_0038	door	door.matrix[1][2]	f32	0		
setup_0038	door	door.matrix[2][0]	f32	0		
setup_0038	door	door.matrix[2][1]	f32	0		
setup_0038	door	door.matrix[2][2]	f32	0		
setup_0038	door	door.lastopen60	s32	0		
setup_0038	door	door.portalnum	s32	0		
setup_0038	door	door.soundtype	s32	8		
setup_0038	door	door.fadetime60	s32	0		
setup_0038	door	door.lastcalc60	s32	0		
setup_0038	door	door.laserfade	s32	255		
setup_0038	door	door.shade_info_player1[0]	s32	0		
setup_0038	door	door.shade_info_player1[1]	s32	0		
setup_0038	door	door.shade_info_player1[2]	s32	0		
setup_0038	door	door.shade_info_player1[3]	s32	0		
setup_0038	door	door.shade_info_player2[0]	s32	0		
setup_0038	door	door.shade_info_player2[1]	s32	0		
setup_0038	door	door.shade_info_player2[2]	s32	0		
setup_0038	door	door.shade_info_player2[3]	s32	0		
setup_0038	door	door.actual1	s32	0		
setup_0038	door	door.actual2	s32	0		
setup_0038	door	door.extra1	s32	0		
setup_0038	door	door.extra2	s32	0		
setup_0039	tag	command.order	s32	39		
setup_0039	tag	tag.id	s32	25		
setup_0039	tag	tag.target	record_ref			setup_0040
setup_0040	door	command.order	s32	40		
setup_0040	door	base.extra_scale	s32	256		
setup_0040	door	base.hidden2	s32	0		
setup_0040	door	base.model	model_catalog_id		base:model_cidoor1_ref	
setup_0040	door	base.pad	pad_ref	pad_0349		
setup_0040	door	base.flags	u32_hex	0x00000400		
setup_0040	door	base.flags2	u32_hex	0x00000000		
setup_0040	door	base.flags3	u32_hex	0x00000000		
setup_0040	door	base.rotation[0][0]	f32	0		
setup_0040	door	base.rotation[0][1]	f32	0		
setup_0040	door	base.rotation[0][2]	f32	0		
setup_0040	door	base.rotation[1][0]	f32	0		
setup_0040	door	base.rotation[1][1]	f32	0		
setup_0040	door	base.rotation[1][2]	f32	0		
setup_0040	door	base.rotation[2][0]	f32	0		
setup_0040	door	base.rotation[2][1]	f32	0		
setup_0040	door	base.rotation[2][2]	f32	0		
setup_0040	door	base.hidden	u32_hex	0x00000000		
setup_0040	door	base.damage	s32	0		
setup_0040	door	base.max_damage	s32	1000		
setup_0040	door	base.shade_color[0]	s32	0		
setup_0040	door	base.shade_color[1]	s32	0		
setup_0040	door	base.shade_color[2]	s32	0		
setup_0040	door	base.shade_color[3]	s32	0		
setup_0040	door	base.next_color[0]	s32	0		
setup_0040	door	base.next_color[1]	s32	0		
setup_0040	door	base.next_color[2]	s32	0		
setup_0040	door	base.next_color[3]	s32	0		
setup_0040	door	base.floor_color	s32	4095		
setup_0040	door	base.geo_count	s32	0		
setup_0040	door	door.maxfrac	f32	8.72434411e-41		
setup_0040	door	door.perimfrac	f32	9.18354962e-41		
setup_0040	door	door.accel	f32	4.59163468e-41		
setup_0040	door	door.decel	f32	1.1479437e-40		
setup_0040	door	door.maxspeed	f32	2.29532688e-42		
setup_0040	door	door.doorflags	s32	4		
setup_0040	door	door.doortype	s32	0		
setup_0040	door	door.key_flags	u32_hex	0x00000000		
setup_0040	door	door.autoclosetime	s32	900		
setup_0040	door	door.frac	f32	0		
setup_0040	door	door.fracspeed	f32	0		
setup_0040	door	door.mode	s32	0		
setup_0040	door	door.glasshits	s32	0		
setup_0040	door	door.fadealpha	s32	0		
setup_0040	door	door.xludist	s32	0		
setup_0040	door	door.opadist	s32	0		
setup_0040	door	door.start_position.x	f32	0		
setup_0040	door	door.start_position.y	f32	0		
setup_0040	door	door.start_position.z	f32	0		
setup_0040	door	door.matrix[0][0]	f32	0		
setup_0040	door	door.matrix[0][1]	f32	0		
setup_0040	door	door.matrix[0][2]	f32	0		
setup_0040	door	door.matrix[1][0]	f32	0		
setup_0040	door	door.matrix[1][1]	f32	0		
setup_0040	door	door.matrix[1][2]	f32	0		
setup_0040	door	door.matrix[2][0]	f32	0		
setup_0040	door	door.matrix[2][1]	f32	0		
setup_0040	door	door.matrix[2][2]	f32	0		
setup_0040	door	door.lastopen60	s32	0		
setup_0040	door	door.portalnum	s32	0		
setup_0040	door	door.soundtype	s32	8		
setup_0040	door	door.fadetime60	s32	0		
setup_0040	door	door.lastcalc60	s32	0		
setup_0040	door	door.laserfade	s32	255		
setup_0040	door	door.shade_info_player1[0]	s32	0		
setup_0040	door	door.shade_info_player1[1]	s32	0		
setup_0040	door	door.shade_info_player1[2]	s32	0		
setup_0040	door	door.shade_info_player1[3]	s32	0		
setup_0040	door	door.shade_info_player2[0]	s32	0		
setup_0040	door	door.shade_info_player2[1]	s32	0		
setup_0040	door	door.shade_info_player2[2]	s32	0		
setup_0040	door	door.shade_info_player2[3]	s32	0		
setup_0040	door	door.actual1	s32	0		
setup_0040	door	door.actual2	s32	0		
setup_0040	door	door.extra1	s32	0		
setup_0040	door	door.extra2	s32	0		
setup_0041	tag	command.order	s32	41		
setup_0041	tag	tag.id	s32	81		
setup_0041	tag	tag.target	record_ref			setup_0042
setup_0042	door	command.order	s32	42		
setup_0042	door	base.extra_scale	s32	256		
setup_0042	door	base.hidden2	s32	0		
setup_0042	door	base.model	model_catalog_id		base:model_ch_shutter1	
setup_0042	door	base.pad	pad_ref	pad_0358		
setup_0042	door	base.flags	u32_hex	0x10000400		
setup_0042	door	base.flags2	u32_hex	0x20000000		
setup_0042	door	base.flags3	u32_hex	0x00000000		
setup_0042	door	base.rotation[0][0]	f32	0		
setup_0042	door	base.rotation[0][1]	f32	0		
setup_0042	door	base.rotation[0][2]	f32	0		
setup_0042	door	base.rotation[1][0]	f32	0		
setup_0042	door	base.rotation[1][1]	f32	0		
setup_0042	door	base.rotation[1][2]	f32	0		
setup_0042	door	base.rotation[2][0]	f32	0		
setup_0042	door	base.rotation[2][1]	f32	0		
setup_0042	door	base.rotation[2][2]	f32	0		
setup_0042	door	base.hidden	u32_hex	0x00000000		
setup_0042	door	base.damage	s32	0		
setup_0042	door	base.max_damage	s32	1000		
setup_0042	door	base.shade_color[0]	s32	0		
setup_0042	door	base.shade_color[1]	s32	0		
setup_0042	door	base.shade_color[2]	s32	0		
setup_0042	door	base.shade_color[3]	s32	0		
setup_0042	door	base.next_color[0]	s32	0		
setup_0042	door	base.next_color[1]	s32	0		
setup_0042	door	base.next_color[2]	s32	0		
setup_0042	door	base.next_color[3]	s32	0		
setup_0042	door	base.floor_color	s32	4095		
setup_0042	door	base.geo_count	s32	0		
setup_0042	door	door.maxfrac	f32	8.72434411e-41		
setup_0042	door	door.perimfrac	f32	9.18354962e-41		
setup_0042	door	door.accel	f32	4.59163468e-41		
setup_0042	door	door.decel	f32	1.1479437e-40		
setup_0042	door	door.maxspeed	f32	7.65108962e-43		
setup_0042	door	door.doorflags	s32	0		
setup_0042	door	door.doortype	s32	4		
setup_0042	door	door.key_flags	u32_hex	0x00000020		
setup_0042	door	door.autoclosetime	s32	900		
setup_0042	door	door.frac	f32	0		
setup_0042	door	door.fracspeed	f32	0		
setup_0042	door	door.mode	s32	0		
setup_0042	door	door.glasshits	s32	0		
setup_0042	door	door.fadealpha	s32	0		
setup_0042	door	door.xludist	s32	0		
setup_0042	door	door.opadist	s32	0		
setup_0042	door	door.start_position.x	f32	0		
setup_0042	door	door.start_position.y	f32	0		
setup_0042	door	door.start_position.z	f32	0		
setup_0042	door	door.matrix[0][0]	f32	0		
setup_0042	door	door.matrix[0][1]	f32	0		
setup_0042	door	door.matrix[0][2]	f32	0		
setup_0042	door	door.matrix[1][0]	f32	0		
setup_0042	door	door.matrix[1][1]	f32	0		
setup_0042	door	door.matrix[1][2]	f32	0		
setup_0042	door	door.matrix[2][0]	f32	0		
setup_0042	door	door.matrix[2][1]	f32	0		
setup_0042	door	door.matrix[2][2]	f32	0		
setup_0042	door	door.lastopen60	s32	0		
setup_0042	door	door.portalnum	s32	0		
setup_0042	door	door.soundtype	s32	8		
setup_0042	door	door.fadetime60	s32	0		
setup_0042	door	door.lastcalc60	s32	0		
setup_0042	door	door.laserfade	s32	255		
setup_0042	door	door.shade_info_player1[0]	s32	0		
setup_0042	door	door.shade_info_player1[1]	s32	0		
setup_0042	door	door.shade_info_player1[2]	s32	0		
setup_0042	door	door.shade_info_player1[3]	s32	0		
setup_0042	door	door.shade_info_player2[0]	s32	0		
setup_0042	door	door.shade_info_player2[1]	s32	0		
setup_0042	door	door.shade_info_player2[2]	s32	0		
setup_0042	door	door.shade_info_player2[3]	s32	0		
setup_0042	door	door.actual1	s32	0		
setup_0042	door	door.actual2	s32	0		
setup_0042	door	door.extra1	s32	0		
setup_0042	door	door.extra2	s32	0		
setup_0043	door	command.order	s32	43		
setup_0043	door	base.extra_scale	s32	256		
setup_0043	door	base.hidden2	s32	0		
setup_0043	door	base.model	model_catalog_id		base:model_ch_shutter1	
setup_0043	door	base.pad	pad_ref	pad_0359		
setup_0043	door	base.flags	u32_hex	0x10000400		
setup_0043	door	base.flags2	u32_hex	0x20000000		
setup_0043	door	base.flags3	u32_hex	0x00000000		
setup_0043	door	base.rotation[0][0]	f32	0		
setup_0043	door	base.rotation[0][1]	f32	0		
setup_0043	door	base.rotation[0][2]	f32	0		
setup_0043	door	base.rotation[1][0]	f32	0		
setup_0043	door	base.rotation[1][1]	f32	0		
setup_0043	door	base.rotation[1][2]	f32	0		
setup_0043	door	base.rotation[2][0]	f32	0		
setup_0043	door	base.rotation[2][1]	f32	0		
setup_0043	door	base.rotation[2][2]	f32	0		
setup_0043	door	base.hidden	u32_hex	0x00000000		
setup_0043	door	base.damage	s32	0		
setup_0043	door	base.max_damage	s32	1000		
setup_0043	door	base.shade_color[0]	s32	0		
setup_0043	door	base.shade_color[1]	s32	0		
setup_0043	door	base.shade_color[2]	s32	0		
setup_0043	door	base.shade_color[3]	s32	0		
setup_0043	door	base.next_color[0]	s32	0		
setup_0043	door	base.next_color[1]	s32	0		
setup_0043	door	base.next_color[2]	s32	0		
setup_0043	door	base.next_color[3]	s32	0		
setup_0043	door	base.floor_color	s32	4095		
setup_0043	door	base.geo_count	s32	0		
setup_0043	door	door.maxfrac	f32	8.72434411e-41		
setup_0043	door	door.perimfrac	f32	9.18354962e-41		
setup_0043	door	door.accel	f32	4.59163468e-41		
setup_0043	door	door.decel	f32	1.1479437e-40		
setup_0043	door	door.maxspeed	f32	7.65108962e-43		
setup_0043	door	door.doorflags	s32	0		
setup_0043	door	door.doortype	s32	4		
setup_0043	door	door.key_flags	u32_hex	0x00000020		
setup_0043	door	door.autoclosetime	s32	900		
setup_0043	door	door.frac	f32	0		
setup_0043	door	door.fracspeed	f32	0		
setup_0043	door	door.mode	s32	0		
setup_0043	door	door.glasshits	s32	0		
setup_0043	door	door.fadealpha	s32	0		
setup_0043	door	door.xludist	s32	0		
setup_0043	door	door.opadist	s32	0		
setup_0043	door	door.start_position.x	f32	0		
setup_0043	door	door.start_position.y	f32	0		
setup_0043	door	door.start_position.z	f32	0		
setup_0043	door	door.matrix[0][0]	f32	0		
setup_0043	door	door.matrix[0][1]	f32	0		
setup_0043	door	door.matrix[0][2]	f32	0		
setup_0043	door	door.matrix[1][0]	f32	0		
setup_0043	door	door.matrix[1][1]	f32	0		
setup_0043	door	door.matrix[1][2]	f32	0		
setup_0043	door	door.matrix[2][0]	f32	0		
setup_0043	door	door.matrix[2][1]	f32	0		
setup_0043	door	door.matrix[2][2]	f32	0		
setup_0043	door	door.lastopen60	s32	0		
setup_0043	door	door.portalnum	s32	0		
setup_0043	door	door.soundtype	s32	8		
setup_0043	door	door.fadetime60	s32	0		
setup_0043	door	door.lastcalc60	s32	0		
setup_0043	door	door.laserfade	s32	255		
setup_0043	door	door.shade_info_player1[0]	s32	0		
setup_0043	door	door.shade_info_player1[1]	s32	0		
setup_0043	door	door.shade_info_player1[2]	s32	0		
setup_0043	door	door.shade_info_player1[3]	s32	0		
setup_0043	door	door.shade_info_player2[0]	s32	0		
setup_0043	door	door.shade_info_player2[1]	s32	0		
setup_0043	door	door.shade_info_player2[2]	s32	0		
setup_0043	door	door.shade_info_player2[3]	s32	0		
setup_0043	door	door.actual1	s32	0		
setup_0043	door	door.actual2	s32	0		
setup_0043	door	door.extra1	s32	0		
setup_0043	door	door.extra2	s32	0		
setup_0044	prop	command.order	s32	44		
setup_0044	prop	base.extra_scale	s32	256		
setup_0044	prop	base.hidden2	s32	0		
setup_0044	prop	base.model	model_catalog_id		base:model_ci_sofa	
setup_0044	prop	base.pad	pad_ref	pad_0530		
setup_0044	prop	base.flags	u32_hex	0x000005e1		
setup_0044	prop	base.flags2	u32_hex	0x00004100		
setup_0044	prop	base.flags3	u32_hex	0x00000001		
setup_0044	prop	base.rotation[0][0]	f32	0		
setup_0044	prop	base.rotation[0][1]	f32	0		
setup_0044	prop	base.rotation[0][2]	f32	0		
setup_0044	prop	base.rotation[1][0]	f32	0		
setup_0044	prop	base.rotation[1][1]	f32	0		
setup_0044	prop	base.rotation[1][2]	f32	0		
setup_0044	prop	base.rotation[2][0]	f32	0		
setup_0044	prop	base.rotation[2][1]	f32	0		
setup_0044	prop	base.rotation[2][2]	f32	0		
setup_0044	prop	base.hidden	u32_hex	0x00000000		
setup_0044	prop	base.damage	s32	0		
setup_0044	prop	base.max_damage	s32	1000		
setup_0044	prop	base.shade_color[0]	s32	0		
setup_0044	prop	base.shade_color[1]	s32	0		
setup_0044	prop	base.shade_color[2]	s32	0		
setup_0044	prop	base.shade_color[3]	s32	0		
setup_0044	prop	base.next_color[0]	s32	0		
setup_0044	prop	base.next_color[1]	s32	0		
setup_0044	prop	base.next_color[2]	s32	0		
setup_0044	prop	base.next_color[3]	s32	0		
setup_0044	prop	base.floor_color	s32	4095		
setup_0044	prop	base.geo_count	s32	0		
setup_0045	prop	command.order	s32	45		
setup_0045	prop	base.extra_scale	s32	256		
setup_0045	prop	base.hidden2	s32	0		
setup_0045	prop	base.model	model_catalog_id		base:model_ci_sofa	
setup_0045	prop	base.pad	pad_ref	pad_0531		
setup_0045	prop	base.flags	u32_hex	0x000005e1		
setup_0045	prop	base.flags2	u32_hex	0x00004100		
setup_0045	prop	base.flags3	u32_hex	0x00000001		
setup_0045	prop	base.rotation[0][0]	f32	0		
setup_0045	prop	base.rotation[0][1]	f32	0		
setup_0045	prop	base.rotation[0][2]	f32	0		
setup_0045	prop	base.rotation[1][0]	f32	0		
setup_0045	prop	base.rotation[1][1]	f32	0		
setup_0045	prop	base.rotation[1][2]	f32	0		
setup_0045	prop	base.rotation[2][0]	f32	0		
setup_0045	prop	base.rotation[2][1]	f32	0		
setup_0045	prop	base.rotation[2][2]	f32	0		
setup_0045	prop	base.hidden	u32_hex	0x00000000		
setup_0045	prop	base.damage	s32	0		
setup_0045	prop	base.max_damage	s32	1000		
setup_0045	prop	base.shade_color[0]	s32	0		
setup_0045	prop	base.shade_color[1]	s32	0		
setup_0045	prop	base.shade_color[2]	s32	0		
setup_0045	prop	base.shade_color[3]	s32	0		
setup_0045	prop	base.next_color[0]	s32	0		
setup_0045	prop	base.next_color[1]	s32	0		
setup_0045	prop	base.next_color[2]	s32	0		
setup_0045	prop	base.next_color[3]	s32	0		
setup_0045	prop	base.floor_color	s32	4095		
setup_0045	prop	base.geo_count	s32	0		
setup_0046	prop	command.order	s32	46		
setup_0046	prop	base.extra_scale	s32	256		
setup_0046	prop	base.hidden2	s32	0		
setup_0046	prop	base.model	model_catalog_id		base:model_ci_sofa	
setup_0046	prop	base.pad	pad_ref	pad_0532		
setup_0046	prop	base.flags	u32_hex	0x000005e1		
setup_0046	prop	base.flags2	u32_hex	0x00004100		
setup_0046	prop	base.flags3	u32_hex	0x00000001		
setup_0046	prop	base.rotation[0][0]	f32	0		
setup_0046	prop	base.rotation[0][1]	f32	0		
setup_0046	prop	base.rotation[0][2]	f32	0		
setup_0046	prop	base.rotation[1][0]	f32	0		
setup_0046	prop	base.rotation[1][1]	f32	0		
setup_0046	prop	base.rotation[1][2]	f32	0		
setup_0046	prop	base.rotation[2][0]	f32	0		
setup_0046	prop	base.rotation[2][1]	f32	0		
setup_0046	prop	base.rotation[2][2]	f32	0		
setup_0046	prop	base.hidden	u32_hex	0x00000000		
setup_0046	prop	base.damage	s32	0		
setup_0046	prop	base.max_damage	s32	1000		
setup_0046	prop	base.shade_color[0]	s32	0		
setup_0046	prop	base.shade_color[1]	s32	0		
setup_0046	prop	base.shade_color[2]	s32	0		
setup_0046	prop	base.shade_color[3]	s32	0		
setup_0046	prop	base.next_color[0]	s32	0		
setup_0046	prop	base.next_color[1]	s32	0		
setup_0046	prop	base.next_color[2]	s32	0		
setup_0046	prop	base.next_color[3]	s32	0		
setup_0046	prop	base.floor_color	s32	4095		
setup_0046	prop	base.geo_count	s32	0		
setup_0047	prop	command.order	s32	47		
setup_0047	prop	base.extra_scale	s32	256		
setup_0047	prop	base.hidden2	s32	0		
setup_0047	prop	base.model	model_catalog_id		base:model_ci_sofa	
setup_0047	prop	base.pad	pad_ref	pad_0533		
setup_0047	prop	base.flags	u32_hex	0x000005e1		
setup_0047	prop	base.flags2	u32_hex	0x00004100		
setup_0047	prop	base.flags3	u32_hex	0x00000001		
setup_0047	prop	base.rotation[0][0]	f32	0		
setup_0047	prop	base.rotation[0][1]	f32	0		
setup_0047	prop	base.rotation[0][2]	f32	0		
setup_0047	prop	base.rotation[1][0]	f32	0		
setup_0047	prop	base.rotation[1][1]	f32	0		
setup_0047	prop	base.rotation[1][2]	f32	0		
setup_0047	prop	base.rotation[2][0]	f32	0		
setup_0047	prop	base.rotation[2][1]	f32	0		
setup_0047	prop	base.rotation[2][2]	f32	0		
setup_0047	prop	base.hidden	u32_hex	0x00000000		
setup_0047	prop	base.damage	s32	0		
setup_0047	prop	base.max_damage	s32	1000		
setup_0047	prop	base.shade_color[0]	s32	0		
setup_0047	prop	base.shade_color[1]	s32	0		
setup_0047	prop	base.shade_color[2]	s32	0		
setup_0047	prop	base.shade_color[3]	s32	0		
setup_0047	prop	base.next_color[0]	s32	0		
setup_0047	prop	base.next_color[1]	s32	0		
setup_0047	prop	base.next_color[2]	s32	0		
setup_0047	prop	base.next_color[3]	s32	0		
setup_0047	prop	base.floor_color	s32	4095		
setup_0047	prop	base.geo_count	s32	0		
setup_0048	prop	command.order	s32	48		
setup_0048	prop	base.extra_scale	s32	256		
setup_0048	prop	base.hidden2	s32	0		
setup_0048	prop	base.model	model_catalog_id		base:model_ci_sofa	
setup_0048	prop	base.pad	pad_ref	pad_0534		
setup_0048	prop	base.flags	u32_hex	0x000005e1		
setup_0048	prop	base.flags2	u32_hex	0x00004100		
setup_0048	prop	base.flags3	u32_hex	0x00000001		
setup_0048	prop	base.rotation[0][0]	f32	0		
setup_0048	prop	base.rotation[0][1]	f32	0		
setup_0048	prop	base.rotation[0][2]	f32	0		
setup_0048	prop	base.rotation[1][0]	f32	0		
setup_0048	prop	base.rotation[1][1]	f32	0		
setup_0048	prop	base.rotation[1][2]	f32	0		
setup_0048	prop	base.rotation[2][0]	f32	0		
setup_0048	prop	base.rotation[2][1]	f32	0		
setup_0048	prop	base.rotation[2][2]	f32	0		
setup_0048	prop	base.hidden	u32_hex	0x00000000		
setup_0048	prop	base.damage	s32	0		
setup_0048	prop	base.max_damage	s32	1000		
setup_0048	prop	base.shade_color[0]	s32	0		
setup_0048	prop	base.shade_color[1]	s32	0		
setup_0048	prop	base.shade_color[2]	s32	0		
setup_0048	prop	base.shade_color[3]	s32	0		
setup_0048	prop	base.next_color[0]	s32	0		
setup_0048	prop	base.next_color[1]	s32	0		
setup_0048	prop	base.next_color[2]	s32	0		
setup_0048	prop	base.next_color[3]	s32	0		
setup_0048	prop	base.floor_color	s32	4095		
