record_id	kind	field	type	value	catalog_id	ref_record_id
setup_0043	weapon_pickup	base.rotation[2][1]	f32	0		
setup_0043	weapon_pickup	base.rotation[2][2]	f32	0		
setup_0043	weapon_pickup	base.hidden	u32_hex	0x00000000		
setup_0043	weapon_pickup	base.damage	s32	0		
setup_0043	weapon_pickup	base.max_damage	s32	1000		
setup_0043	weapon_pickup	base.shade_color[0]	s32	0		
setup_0043	weapon_pickup	base.shade_color[1]	s32	0		
setup_0043	weapon_pickup	base.shade_color[2]	s32	0		
setup_0043	weapon_pickup	base.shade_color[3]	s32	0		
setup_0043	weapon_pickup	base.next_color[0]	s32	0		
setup_0043	weapon_pickup	base.next_color[1]	s32	0		
setup_0043	weapon_pickup	base.next_color[2]	s32	0		
setup_0043	weapon_pickup	base.next_color[3]	s32	0		
setup_0043	weapon_pickup	base.floor_color	s32	4095		
setup_0043	weapon_pickup	base.geo_count	s32	0		
setup_0043	weapon_pickup	pickup.weapon	weapon_catalog_id		base:cmp150	
setup_0043	weapon_pickup	pickup.unknown_5d	s32	0		
setup_0043	weapon_pickup	pickup.unknown_5e	s32	0		
setup_0043	weapon_pickup	pickup.fire_mode	s32	0		
setup_0043	weapon_pickup	pickup.fadeout_timer60	s32	0		
setup_0043	weapon_pickup	pickup.dual_weapon	weapon_selector	none		
setup_0043	weapon_pickup	pickup.team_or_timer240	s32	-1		
setup_0044	character_spawn	command.order	s32	44		
setup_0044	character_spawn	character.index	s32	0		
setup_0044	character_spawn	character.kind	s32	9		
setup_0044	character_spawn	character.spawn_flags	u32_hex	0x00000000		
setup_0044	character_spawn	character.slot	s32	25		
setup_0044	character_spawn	character.pad	pad_ref	pad_0179		
setup_0044	character_spawn	character.body	body_catalog_id		base:fbiguy	
setup_0044	character_spawn	character.head	head_selector	random		
setup_0044	character_spawn	character.ai_list	ailist_ref	ailist_1041		
setup_0044	character_spawn	character.pad_preset	s32	65535		
setup_0044	character_spawn	character.character_preset	s32	65535		
setup_0044	character_spawn	character.hearing_scale	s32	500		
setup_0044	character_spawn	character.view_distance	s32	20		
setup_0044	character_spawn	character.flags	u32_hex	0xc000a000		
setup_0044	character_spawn	character.flags2	u32_hex	0x00000000		
setup_0044	character_spawn	character.team	s32	32		
setup_0044	character_spawn	character.squadron	s32	4		
setup_0044	character_spawn	character.chair	s32	-1		
setup_0044	character_spawn	character.conversation_talk	u32_hex	0x00000000		
setup_0044	character_spawn	character.attitude	s32	2		
setup_0044	character_spawn	character.natural_animation	s32	0		
setup_0044	character_spawn	character.visible_yaw_angle	s32	0		
setup_0044	character_spawn	character.team_scan_distance	s32	0		
setup_0045	character_spawn	command.order	s32	45		
setup_0045	character_spawn	character.index	s32	0		
setup_0045	character_spawn	character.kind	s32	9		
setup_0045	character_spawn	character.spawn_flags	u32_hex	0x00000200		
setup_0045	character_spawn	character.slot	s32	6		
setup_0045	character_spawn	character.pad	pad_ref	pad_0180		
setup_0045	character_spawn	character.body	body_catalog_id		base:g5_guard	
setup_0045	character_spawn	character.head	head_selector	random		
setup_0045	character_spawn	character.ai_list	ailist_ref	ailist_1039		
setup_0045	character_spawn	character.pad_preset	s32	65535		
setup_0045	character_spawn	character.character_preset	s32	65535		
setup_0045	character_spawn	character.hearing_scale	s32	1000		
setup_0045	character_spawn	character.view_distance	s32	10		
setup_0045	character_spawn	character.flags	u32_hex	0xc0004008		
setup_0045	character_spawn	character.flags2	u32_hex	0x00000000		
setup_0045	character_spawn	character.team	s32	32		
setup_0045	character_spawn	character.squadron	s32	4		
setup_0045	character_spawn	character.chair	s32	-1		
setup_0045	character_spawn	character.conversation_talk	u32_hex	0x00000000		
setup_0045	character_spawn	character.attitude	s32	0		
setup_0045	character_spawn	character.natural_animation	s32	0		
setup_0045	character_spawn	character.visible_yaw_angle	s32	0		
setup_0045	character_spawn	character.team_scan_distance	s32	0		
setup_0046	weapon_pickup	command.order	s32	46		
setup_0046	weapon_pickup	base.extra_scale	s32	256		
setup_0046	weapon_pickup	base.hidden2	s32	0		
setup_0046	weapon_pickup	base.model	model_catalog_id		base:model_chrcmp150	
setup_0046	weapon_pickup	base.pad	pad_ref	pad_0006		
setup_0046	weapon_pickup	base.flags	u32_hex	0x00004000		
setup_0046	weapon_pickup	base.flags2	u32_hex	0x00000000		
setup_0046	weapon_pickup	base.flags3	u32_hex	0x00000000		
setup_0046	weapon_pickup	base.rotation[0][0]	f32	0		
setup_0046	weapon_pickup	base.rotation[0][1]	f32	0		
setup_0046	weapon_pickup	base.rotation[0][2]	f32	0		
setup_0046	weapon_pickup	base.rotation[1][0]	f32	0		
setup_0046	weapon_pickup	base.rotation[1][1]	f32	0		
setup_0046	weapon_pickup	base.rotation[1][2]	f32	0		
setup_0046	weapon_pickup	base.rotation[2][0]	f32	0		
setup_0046	weapon_pickup	base.rotation[2][1]	f32	0		
setup_0046	weapon_pickup	base.rotation[2][2]	f32	0		
setup_0046	weapon_pickup	base.hidden	u32_hex	0x00000000		
setup_0046	weapon_pickup	base.damage	s32	0		
setup_0046	weapon_pickup	base.max_damage	s32	1000		
setup_0046	weapon_pickup	base.shade_color[0]	s32	0		
setup_0046	weapon_pickup	base.shade_color[1]	s32	0		
setup_0046	weapon_pickup	base.shade_color[2]	s32	0		
setup_0046	weapon_pickup	base.shade_color[3]	s32	0		
setup_0046	weapon_pickup	base.next_color[0]	s32	0		
setup_0046	weapon_pickup	base.next_color[1]	s32	0		
setup_0046	weapon_pickup	base.next_color[2]	s32	0		
setup_0046	weapon_pickup	base.next_color[3]	s32	0		
setup_0046	weapon_pickup	base.floor_color	s32	4095		
setup_0046	weapon_pickup	base.geo_count	s32	0		
setup_0046	weapon_pickup	pickup.weapon	weapon_catalog_id		base:cmp150	
setup_0046	weapon_pickup	pickup.unknown_5d	s32	0		
setup_0046	weapon_pickup	pickup.unknown_5e	s32	0		
setup_0046	weapon_pickup	pickup.fire_mode	s32	0		
setup_0046	weapon_pickup	pickup.fadeout_timer60	s32	0		
setup_0046	weapon_pickup	pickup.dual_weapon	weapon_selector	none		
setup_0046	weapon_pickup	pickup.team_or_timer240	s32	-1		
setup_0047	character_spawn	command.order	s32	47		
setup_0047	character_spawn	character.index	s32	0		
setup_0047	character_spawn	character.kind	s32	9		
setup_0047	character_spawn	character.spawn_flags	u32_hex	0x00000300		
setup_0047	character_spawn	character.slot	s32	10		
setup_0047	character_spawn	character.pad	pad_ref	pad_0182		
setup_0047	character_spawn	character.body	body_catalog_id		base:g5_guard	
setup_0047	character_spawn	character.head	head_selector	random		
setup_0047	character_spawn	character.ai_list	ailist_ref	ailist_1039		
setup_0047	character_spawn	character.pad_preset	s32	65535		
setup_0047	character_spawn	character.character_preset	s32	65535		
setup_0047	character_spawn	character.hearing_scale	s32	1000		
setup_0047	character_spawn	character.view_distance	s32	10		
setup_0047	character_spawn	character.flags	u32_hex	0xd0002008		
setup_0047	character_spawn	character.flags2	u32_hex	0x00000000		
setup_0047	character_spawn	character.team	s32	32		
setup_0047	character_spawn	character.squadron	s32	4		
setup_0047	character_spawn	character.chair	s32	-1		
setup_0047	character_spawn	character.conversation_talk	u32_hex	0x00000000		
setup_0047	character_spawn	character.attitude	s32	0		
setup_0047	character_spawn	character.natural_animation	s32	0		
setup_0047	character_spawn	character.visible_yaw_angle	s32	0		
setup_0047	character_spawn	character.team_scan_distance	s32	0		
setup_0048	weapon_pickup	command.order	s32	48		
setup_0048	weapon_pickup	base.extra_scale	s32	256		
setup_0048	weapon_pickup	base.hidden2	s32	0		
setup_0048	weapon_pickup	base.model	model_catalog_id		base:model_chrcmp150	
setup_0048	weapon_pickup	base.pad	pad_ref	pad_0010		
setup_0048	weapon_pickup	base.flags	u32_hex	0x00004000		
setup_0048	weapon_pickup	base.flags2	u32_hex	0x00000000		
setup_0048	weapon_pickup	base.flags3	u32_hex	0x00000000		
setup_0048	weapon_pickup	base.rotation[0][0]	f32	0		
setup_0048	weapon_pickup	base.rotation[0][1]	f32	0		
setup_0048	weapon_pickup	base.rotation[0][2]	f32	0		
setup_0048	weapon_pickup	base.rotation[1][0]	f32	0		
setup_0048	weapon_pickup	base.rotation[1][1]	f32	0		
setup_0048	weapon_pickup	base.rotation[1][2]	f32	0		
setup_0048	weapon_pickup	base.rotation[2][0]	f32	0		
setup_0048	weapon_pickup	base.rotation[2][1]	f32	0		
setup_0048	weapon_pickup	base.rotation[2][2]	f32	0		
setup_0048	weapon_pickup	base.hidden	u32_hex	0x00000000		
setup_0048	weapon_pickup	base.damage	s32	0		
setup_0048	weapon_pickup	base.max_damage	s32	1000		
setup_0048	weapon_pickup	base.shade_color[0]	s32	0		
setup_0048	weapon_pickup	base.shade_color[1]	s32	0		
setup_0048	weapon_pickup	base.shade_color[2]	s32	0		
setup_0048	weapon_pickup	base.shade_color[3]	s32	0		
setup_0048	weapon_pickup	base.next_color[0]	s32	0		
setup_0048	weapon_pickup	base.next_color[1]	s32	0		
setup_0048	weapon_pickup	base.next_color[2]	s32	0		
setup_0048	weapon_pickup	base.next_color[3]	s32	0		
setup_0048	weapon_pickup	base.floor_color	s32	4095		
setup_0048	weapon_pickup	base.geo_count	s32	0		
setup_0048	weapon_pickup	pickup.weapon	weapon_catalog_id		base:cmp150	
setup_0048	weapon_pickup	pickup.unknown_5d	s32	0		
setup_0048	weapon_pickup	pickup.unknown_5e	s32	0		
setup_0048	weapon_pickup	pickup.fire_mode	s32	0		
setup_0048	weapon_pickup	pickup.fadeout_timer60	s32	0		
setup_0048	weapon_pickup	pickup.dual_weapon	weapon_selector	none		
setup_0048	weapon_pickup	pickup.team_or_timer240	s32	-1		
setup_0049	character_spawn	command.order	s32	49		
setup_0049	character_spawn	character.index	s32	0		
setup_0049	character_spawn	character.kind	s32	9		
setup_0049	character_spawn	character.spawn_flags	u32_hex	0x00000200		
setup_0049	character_spawn	character.slot	s32	7		
setup_0049	character_spawn	character.pad	pad_ref	pad_0181		
setup_0049	character_spawn	character.body	body_catalog_id		base:g5_guard	
setup_0049	character_spawn	character.head	head_selector	random		
setup_0049	character_spawn	character.ai_list	ailist_ref	ailist_1039		
setup_0049	character_spawn	character.pad_preset	s32	65535		
setup_0049	character_spawn	character.character_preset	s32	65535		
setup_0049	character_spawn	character.hearing_scale	s32	1000		
setup_0049	character_spawn	character.view_distance	s32	10		
setup_0049	character_spawn	character.flags	u32_hex	0xd0002008		
setup_0049	character_spawn	character.flags2	u32_hex	0x00001000		
setup_0049	character_spawn	character.team	s32	32		
setup_0049	character_spawn	character.squadron	s32	4		
setup_0049	character_spawn	character.chair	s32	-1		
setup_0049	character_spawn	character.conversation_talk	u32_hex	0x00000000		
setup_0049	character_spawn	character.attitude	s32	0		
setup_0049	character_spawn	character.natural_animation	s32	0		
setup_0049	character_spawn	character.visible_yaw_angle	s32	0		
setup_0049	character_spawn	character.team_scan_distance	s32	0		
setup_0050	weapon_pickup	command.order	s32	50		
setup_0050	weapon_pickup	base.extra_scale	s32	256		
setup_0050	weapon_pickup	base.hidden2	s32	0		
setup_0050	weapon_pickup	base.model	model_catalog_id		base:model_chrcmp150	
setup_0050	weapon_pickup	base.pad	pad_ref	pad_0007		
setup_0050	weapon_pickup	base.flags	u32_hex	0x00004000		
setup_0050	weapon_pickup	base.flags2	u32_hex	0x00000000		
setup_0050	weapon_pickup	base.flags3	u32_hex	0x00000000		
setup_0050	weapon_pickup	base.rotation[0][0]	f32	0		
setup_0050	weapon_pickup	base.rotation[0][1]	f32	0		
setup_0050	weapon_pickup	base.rotation[0][2]	f32	0		
setup_0050	weapon_pickup	base.rotation[1][0]	f32	0		
setup_0050	weapon_pickup	base.rotation[1][1]	f32	0		
setup_0050	weapon_pickup	base.rotation[1][2]	f32	0		
setup_0050	weapon_pickup	base.rotation[2][0]	f32	0		
setup_0050	weapon_pickup	base.rotation[2][1]	f32	0		
setup_0050	weapon_pickup	base.rotation[2][2]	f32	0		
setup_0050	weapon_pickup	base.hidden	u32_hex	0x00000000		
setup_0050	weapon_pickup	base.damage	s32	0		
setup_0050	weapon_pickup	base.max_damage	s32	1000		
setup_0050	weapon_pickup	base.shade_color[0]	s32	0		
setup_0050	weapon_pickup	base.shade_color[1]	s32	0		
setup_0050	weapon_pickup	base.shade_color[2]	s32	0		
setup_0050	weapon_pickup	base.shade_color[3]	s32	0		
setup_0050	weapon_pickup	base.next_color[0]	s32	0		
setup_0050	weapon_pickup	base.next_color[1]	s32	0		
setup_0050	weapon_pickup	base.next_color[2]	s32	0		
setup_0050	weapon_pickup	base.next_color[3]	s32	0		
setup_0050	weapon_pickup	base.floor_color	s32	4095		
setup_0050	weapon_pickup	base.geo_count	s32	0		
setup_0050	weapon_pickup	pickup.weapon	weapon_catalog_id		base:cmp150	
setup_0050	weapon_pickup	pickup.unknown_5d	s32	0		
setup_0050	weapon_pickup	pickup.unknown_5e	s32	0		
setup_0050	weapon_pickup	pickup.fire_mode	s32	0		
setup_0050	weapon_pickup	pickup.fadeout_timer60	s32	0		
setup_0050	weapon_pickup	pickup.dual_weapon	weapon_selector	none		
setup_0050	weapon_pickup	pickup.team_or_timer240	s32	-1		
setup_0051	character_spawn	command.order	s32	51		
setup_0051	character_spawn	character.index	s32	0		
setup_0051	character_spawn	character.kind	s32	9		
setup_0051	character_spawn	character.spawn_flags	u32_hex	0x00000200		
setup_0051	character_spawn	character.slot	s32	11		
setup_0051	character_spawn	character.pad	pad_ref	pad_0183		
setup_0051	character_spawn	character.body	body_catalog_id		base:g5_guard	
setup_0051	character_spawn	character.head	head_selector	random		
setup_0051	character_spawn	character.ai_list	ailist_ref	ailist_1039		
setup_0051	character_spawn	character.pad_preset	s32	65535		
setup_0051	character_spawn	character.character_preset	s32	65535		
setup_0051	character_spawn	character.hearing_scale	s32	1000		
setup_0051	character_spawn	character.view_distance	s32	10		
setup_0051	character_spawn	character.flags	u32_hex	0xc0004008		
setup_0051	character_spawn	character.flags2	u32_hex	0x00000000		
setup_0051	character_spawn	character.team	s32	32		
setup_0051	character_spawn	character.squadron	s32	4		
setup_0051	character_spawn	character.chair	s32	-1		
setup_0051	character_spawn	character.conversation_talk	u32_hex	0x00000000		
setup_0051	character_spawn	character.attitude	s32	0		
setup_0051	character_spawn	character.natural_animation	s32	0		
setup_0051	character_spawn	character.visible_yaw_angle	s32	0		
setup_0051	character_spawn	character.team_scan_distance	s32	0		
setup_0052	weapon_pickup	command.order	s32	52		
setup_0052	weapon_pickup	base.extra_scale	s32	256		
setup_0052	weapon_pickup	base.hidden2	s32	0		
setup_0052	weapon_pickup	base.model	model_catalog_id		base:model_chrcmp150	
setup_0052	weapon_pickup	base.pad	pad_ref	pad_0011		
setup_0052	weapon_pickup	base.flags	u32_hex	0x00004000		
setup_0052	weapon_pickup	base.flags2	u32_hex	0x00000000		
setup_0052	weapon_pickup	base.flags3	u32_hex	0x00000000		
setup_0052	weapon_pickup	base.rotation[0][0]	f32	0		
setup_0052	weapon_pickup	base.rotation[0][1]	f32	0		
setup_0052	weapon_pickup	base.rotation[0][2]	f32	0		
setup_0052	weapon_pickup	base.rotation[1][0]	f32	0		
setup_0052	weapon_pickup	base.rotation[1][1]	f32	0		
setup_0052	weapon_pickup	base.rotation[1][2]	f32	0		
setup_0052	weapon_pickup	base.rotation[2][0]	f32	0		
setup_0052	weapon_pickup	base.rotation[2][1]	f32	0		
setup_0052	weapon_pickup	base.rotation[2][2]	f32	0		
setup_0052	weapon_pickup	base.hidden	u32_hex	0x00000000		
setup_0052	weapon_pickup	base.damage	s32	0		
setup_0052	weapon_pickup	base.max_damage	s32	1000		
setup_0052	weapon_pickup	base.shade_color[0]	s32	0		
setup_0052	weapon_pickup	base.shade_color[1]	s32	0		
setup_0052	weapon_pickup	base.shade_color[2]	s32	0		
setup_0052	weapon_pickup	base.shade_color[3]	s32	0		
setup_0052	weapon_pickup	base.next_color[0]	s32	0		
setup_0052	weapon_pickup	base.next_color[1]	s32	0		
setup_0052	weapon_pickup	base.next_color[2]	s32	0		
setup_0052	weapon_pickup	base.next_color[3]	s32	0		
setup_0052	weapon_pickup	base.floor_color	s32	4095		
setup_0052	weapon_pickup	base.geo_count	s32	0		
setup_0052	weapon_pickup	pickup.weapon	weapon_catalog_id		base:cmp150	
setup_0052	weapon_pickup	pickup.unknown_5d	s32	0		
setup_0052	weapon_pickup	pickup.unknown_5e	s32	0		
setup_0052	weapon_pickup	pickup.fire_mode	s32	0		
setup_0052	weapon_pickup	pickup.fadeout_timer60	s32	0		
setup_0052	weapon_pickup	pickup.dual_weapon	weapon_selector	none		
setup_0052	weapon_pickup	pickup.team_or_timer240	s32	-1		
setup_0053	character_spawn	command.order	s32	53		
setup_0053	character_spawn	character.index	s32	0		
setup_0053	character_spawn	character.kind	s32	9		
setup_0053	character_spawn	character.spawn_flags	u32_hex	0x00000240		
setup_0053	character_spawn	character.slot	s32	8		
setup_0053	character_spawn	character.pad	pad_ref	pad_0203		
setup_0053	character_spawn	character.body	body_catalog_id		base:g5_guard	
setup_0053	character_spawn	character.head	head_selector	random		
setup_0053	character_spawn	character.ai_list	ailist_ref	ailist_1039		
setup_0053	character_spawn	character.pad_preset	s32	65535		
setup_0053	character_spawn	character.character_preset	s32	65535		
setup_0053	character_spawn	character.hearing_scale	s32	1000		
setup_0053	character_spawn	character.view_distance	s32	10		
setup_0053	character_spawn	character.flags	u32_hex	0xd0002008		
